idx,y_true,y_pred,dimension_label,response,raw,dim_pred
6215,1,1,33_self_harm,"The thoughts come up when I feel overwhelmed, but I know what to do.","33_self_harm, 1",33_self_harm
6216,1,1,33_self_harm,"I’ve learned to cope without harming myself, but the temptation isn’t zero.","33_self_harm, 1",33_self_harm
6217,1,1,33_self_harm,I feel safer now but still cautious when I’m emotional.,"8_safe, 1",8_safe
6218,1,1,33_self_harm,"I sometimes feel like I want to, but I don’t give in.","33_self_harm, 1",33_self_harm
6219,1,0,33_self_harm,"I’ve made progress, but I still have to stay vigilant.","Other, 0","NA, 99"
6220,1,1,33_self_harm,"I haven’t self-harmed since last semester, and I want to keep it that way.","33_self_harm, 1",33_self_harm
6221,1,1,33_self_harm,"There’s still a part of me that thinks it helps, but I resist it.","3_medication, 1",3_medication
6222,1,1,33_self_harm,"The urges are manageable now, but not gone entirely.","33_self_harm, 1",33_self_harm
6223,1,0,33_self_harm,I stay around people when I feel unsafe.,"8_safe, 0",8_safe
6224,1,0,33_self_harm,I keep my therapist updated when the thoughts get stronger.,"4_care, 0",4_care
6225,1,0,33_self_harm,"My safety plan helps, even if I don’t need it all the time.","8_safe, 0",8_safe
6226,1,1,33_self_harm,"The urge has faded, but I still worry it might come back.","33_self_harm, 1",33_self_harm
6227,1,1,33_self_harm,It’s more of a mental battle now than a physical one.,"2_mood, 1",2_mood
6228,1,1,33_self_harm,It lingers sometimes after bad news or stress.,"2_mood, 1",2_mood
6229,1,1,33_self_harm,"I used to self-harm, and the memories still haunt me.","33_self_harm, 1",33_self_harm
6230,1,1,33_self_harm,I occasionally dream about it and wake up uneasy.,"10_sleep, 1",10_sleep
6231,1,1,33_self_harm,"The thoughts come and go, but I try not to dwell on them.","32_coping, 1",32_coping
6232,1,1,33_self_harm,"It used to be worse, but now it’s just a slight whisper in my head.","2_mood, 1",2_mood
6233,1,2,33_self_harm,There are moments I feel close to slipping.,"33_self_harm, 2",33_self_harm
6234,1,0,33_self_harm,It helps to keep a log of my emotions and thoughts.,"32_coping, 0",32_coping
6235,1,0,33_self_harm,I’m careful with myself on anniversaries or tough days.,"8_safe, 0",8_safe
6236,1,1,33_self_harm,"When I get lonely, that’s when it sneaks in.","2_mood, 1",2_mood
6237,1,1,33_self_harm,"I can still remember the relief it gave me, which worries me.","33_self_harm, 1",33_self_harm
6238,1,1,33_self_harm,"The idea crosses my mind, but I tell myself I’ve come too far.","33_self_harm, 1",33_self_harm
6239,1,2,33_self_harm,Sometimes I press into things without breaking the skin.,"33_self_harm, 2",33_self_harm
6240,1,0,33_self_harm,I’m aware of my patterns and try to interrupt them early.,"32_coping, 0",32_coping
6241,1,0,33_self_harm,I delay the urge and it usually fades.,"33_self_harm, 0",33_self_harm
6242,1,0,33_self_harm,I distract myself with music or games when I feel off.,"32_coping, 0",32_coping
6243,1,0,33_self_harm,My therapist says I’m in a recovery phase.,"4_care, 0",4_care
6244,1,1,33_self_harm,"I use grounding tools, but I need reminders.","32_coping, 1",32_coping
6245,1,0,33_self_harm,I confide in one trusted person when things get dark.,"7_emo, 0",7_emo
6246,1,1,33_self_harm,Sometimes I write about the urges without acting.,"33_self_harm, 1",33_self_harm
6247,1,0,33_self_harm,I tell myself I deserve better now.,"32_coping, 0",32_coping
6248,1,1,33_self_harm,"I feel better lately, but I’m not 100% yet.","2_mood, 1",2_mood
6249,1,0,33_self_harm,I look back at my scars and remind myself I’m healing.,"33_self_harm, 0",33_self_harm
6250,1,0,33_self_harm,"I manage it, but I wouldn’t say I’m fully past it.","Other, 0","NA, 99"
6251,2,2,33_self_harm,"Yes, I self-harmed last night.","33_self_harm, 2",33_self_harm
6252,2,0,33_self_harm,I’ve been doing it more frequently lately and I can’t seem to stop.,"Other, 0","NA, 99"
6253,2,2,33_self_harm,"The urge is constant, and I don’t always resist.","33_self_harm, 2",33_self_harm
6254,2,2,33_self_harm,Sometimes it feels like the only way to feel something.,"33_self_harm, 2",33_self_harm
6255,2,2,33_self_harm,I hide my cuts so no one knows.,"33_self_harm, 2",33_self_harm
6256,2,0,33_self_harm,It’s hard to go more than a few days without doing it.,"Other, 0","NA, 99"
6257,2,2,33_self_harm,I feel out of control and scared of what I might do next.,"8_safe, 2",8_safe
6258,2,2,33_self_harm,I’ve used sharp objects recently to hurt myself.,"33_self_harm, 2",33_self_harm
6259,2,2,33_self_harm,"Sometimes I hurt myself without thinking, I just go numb.","33_self_harm, 2",33_self_harm
6260,2,1,33_self_harm,I haven’t told anyone because I don’t want them to worry.,"7_emo, 1",7_emo
6261,2,2,33_self_harm,I don’t know what else to do when I feel like this.,"32_coping, 2",32_coping
6262,2,2,33_self_harm,I self-harmed this week and feel ashamed.,"33_self_harm, 2",33_self_harm
6263,2,2,33_self_harm,The pain feels like a release I can’t get otherwise.,"33_self_harm, 2",33_self_harm
6264,2,2,33_self_harm,"I don’t know how to stop, and I’m scared.","8_safe, 2",8_safe
6265,2,2,33_self_harm,"I keep it a secret, but it’s getting worse.","7_emo, 2",7_emo
6266,2,0,33_self_harm,It’s happening more often now than before.,"Other, 0","NA, 99"
6267,2,0,33_self_harm,I’m not sure I want to stop completely.,"Maybe, 0","NA, 99"
6268,2,1,33_self_harm,It feels like punishment I deserve.,"2_mood, 1",2_mood
6269,2,2,33_self_harm,I’ve been cutting deeper and more often.,"33_self_harm, 2",33_self_harm
6270,2,2,33_self_harm,Sometimes I use multiple methods in one night.,"33_self_harm, 2",33_self_harm
6271,2,2,33_self_harm,I feel alone and hurting myself is my escape.,"33_self_harm, 2",33_self_harm
6272,2,2,33_self_harm,I’ve bled a lot recently and didn’t seek help.,"8_safe, 2",8_safe
6273,2,2,33_self_harm,Sometimes I hurt myself in places no one can see.,"33_self_harm, 2",33_self_harm
6274,2,2,33_self_harm,I’ve started burning myself instead of cutting.,"33_self_harm, 2",33_self_harm
6275,2,0,33_self_harm,I have a stash of tools I use when I need to.,"32_coping, 0",32_coping
6276,2,2,33_self_harm,"Even when things are okay, I still feel the urge.","33_self_harm, 2",33_self_harm
6277,2,0,33_self_harm,"I wish I didn’t rely on it, but I do.","Other, 0","NA, 99"
6278,2,2,33_self_harm,I’ve thought about going further than self-harm.,"33_self_harm, 2",33_self_harm
6279,2,2,33_self_harm,I’ve had to lie about the injuries.,"8_safe, 2",8_safe
6280,2,1,33_self_harm,"I feel guilty after, but still do it again.","32_coping, 1",32_coping
6281,2,1,33_self_harm,It’s hard to imagine coping without it.,"32_coping, 1",32_coping
6282,2,2,33_self_harm,I’ve used alcohol and self-harm together.,"33_self_harm, 2",33_self_harm
6283,2,0,33_self_harm,It’s becoming a part of my routine.,"Other, 0","NA, 99"
6284,2,2,33_self_harm,I’ve injured myself badly enough to need first aid.,"8_safe, 2",8_safe
6285,2,2,33_self_harm,I sometimes want to stop but don’t feel capable.,"33_self_harm, 2",33_self_harm
6286,2,2,33_self_harm,It happens in secret and I feel ashamed.,"33_self_harm, 2",33_self_harm
6287,2,1,33_self_harm,I told a friend but they didn’t know how to help.,"26_support_social, 1",26_support_social
6288,2,2,33_self_harm,I hurt myself even when I don’t feel that bad.,"33_self_harm, 2",33_self_harm
6289,2,1,33_self_harm,I can’t sleep unless I’ve done it.,"10_sleep, 1",10_sleep
6290,2,1,33_self_harm,It’s starting to interfere with school and work.,"12_work, 1",12_work
6291,2,2,33_self_harm,Sometimes I blackout and find out I’ve hurt myself.,"33_self_harm, 2",33_self_harm
6292,2,1,33_self_harm,I need help but don’t know where to start.,"17_problem, 1",17_problem
6293,2,0,33_self_harm,It’s happening more often than I want to admit.,"Other, 0","NA, 99"
6294,2,1,33_self_harm,I’ve been triggered by small things recently.,"2_mood, 1",2_mood
6295,2,0,33_self_harm,Sometimes I fantasize about it during the day.,"Other, 0","NA, 99"
6296,2,2,33_self_harm,I’ve left marks I can’t explain.,"33_self_harm, 2",33_self_harm
6297,2,2,33_self_harm,I don’t feel safe alone right now.,"8_safe, 2",8_safe
6298,2,2,33_self_harm,The urges are stronger than my will.,"33_self_harm, 2",33_self_harm
6299,2,1,33_self_harm,I feel numb and this is how I get through it.,"2_mood, 1",2_mood
6300,2,1,33_self_harm,I don’t know who to talk to.,"26_support_social, 1",26_support_social
6301,2,2,33_self_harm,It feels like my only option.,"33_self_harm, 2",33_self_harm
6302,2,2,33_self_harm,I’ve thought about going to the ER.,"8_safe, 2",8_safe
6303,2,2,33_self_harm,I feel like I’m spiraling.,"2_mood, 2",2_mood
6304,2,2,33_self_harm,I can’t promise I’ll be safe tonight.,"8_safe, 2",8_safe
6305,2,2,33_self_harm,Sometimes I want someone to stop me.,"33_self_harm, 2",33_self_harm
6306,0,0,34_lawful,"No, I’ve never been arrested.","34_lawful, 0",34_lawful
6307,0,0,34_lawful,I haven’t had any issues with the law.,"35_legal, 0",35_legal
6308,0,0,34_lawful,"No arrests or anything like that, I keep a clean record.","34_lawful, 0",34_lawful
6309,0,0,34_lawful,I’ve never been in trouble with the police.,"34_lawful, 0",34_lawful
6310,0,0,34_lawful,"Nope, nothing like that. I try to avoid anything illegal.","34_lawful, 0",34_lawful
6311,0,0,34_lawful,I've always been careful to follow rules and laws.,"34_lawful, 0",34_lawful
6312,0,0,34_lawful,I haven't even gotten a parking ticket in years.,"34_lawful, 0",34_lawful
6313,0,0,34_lawful,I respect authority and try to set a good example.,"34_lawful, 0",34_lawful
6314,0,0,34_lawful,"Not recently or ever, I’m very law-abiding.","34_lawful, 0",34_lawful
6315,0,0,34_lawful,"I do everything by the book, even pay my taxes early.","34_lawful, 0",34_lawful
6316,0,0,34_lawful,I’ve had no legal trouble. I like to stay on the safe side.,"34_lawful, 0",34_lawful
6317,0,0,34_lawful,"Not at all, I haven’t had any reason to interact with law enforcement.","34_lawful, 0",34_lawful
6318,0,0,34_lawful,Never. I’m pretty cautious when it comes to legal stuff.,"34_lawful, 0",34_lawful
6319,0,0,34_lawful,No. I usually avoid places or situations that might cause trouble.,"9_risk, 0",9_risk
6320,0,0,34_lawful,I’ve never been involved in anything illegal.,"34_lawful, 0",34_lawful
6321,0,0,34_lawful,Not even a jaywalking ticket.,"34_lawful, 0",34_lawful
6322,0,0,34_lawful,I try to live a quiet and lawful life.,"34_lawful, 0",34_lawful
6323,0,0,34_lawful,"No, I’m usually the person reminding others not to break the rules.","34_lawful, 0",34_lawful
6324,0,0,34_lawful,"I've worked in positions of trust, so staying out of legal trouble is essential.","34_lawful, 0",34_lawful
6325,0,0,34_lawful,Not at all. I’ve always valued doing the right thing.,"34_lawful, 0",34_lawful
6326,0,0,34_lawful,I have a clean background check and no criminal history.,"34_lawful, 0",34_lawful
6327,0,0,34_lawful,I'm someone who overthinks before doing anything risky.,"9_risk, 0",9_risk
6328,0,0,34_lawful,"I was raised to respect the law, and I carry that with me.","34_lawful, 0",34_lawful
6329,0,0,34_lawful,"No trouble whatsoever, clean record across the board.","35_legal, 0",35_legal
6330,0,0,34_lawful,I even volunteer for community safety programs.,"25_community, 0",25_community
6331,0,0,34_lawful,Not at all. My work requires a background check.,"34_lawful, 0",34_lawful
6332,0,0,34_lawful,"Never had issues, and I intend to keep it that way.","Other, 0","NA, 99"
6333,0,0,34_lawful,"No run-ins with the law, I avoid risky behavior.","34_lawful, 0",34_lawful
6334,0,0,34_lawful,I avoid confrontation and illegal activity whenever possible.,"34_lawful, 0",34_lawful
6335,0,0,34_lawful,"No, I don’t even drink or go out much.","22_substance, 0",22_substance
6336,0,0,34_lawful,Never had to deal with the police in a negative way.,"34_lawful, 0",34_lawful
6337,0,0,34_lawful,Not in my life. I’m very mindful of my actions.,"9_risk, 0",9_risk
6338,0,0,34_lawful,I follow traffic laws.,"34_lawful, 0",34_lawful
6339,0,0,34_lawful,"Absolutely not, I value structure and accountability.","No, 0","NA, 99"
6340,0,0,34_lawful,Never. I’ve always been on the straight and narrow.,"34_lawful, 0",34_lawful
6341,0,0,34_lawful,"Nothing like that, I’m known as the “rule follower” in my group.","34_lawful, 0",34_lawful
6342,0,0,34_lawful,Not even close to being arrested. I live very carefully.,"34_lawful, 0",34_lawful
6343,0,0,34_lawful,I grew up with a strong moral compass and respect for rules.,"34_lawful, 0",34_lawful
6344,0,0,34_lawful,"Never been in handcuffs, not even for fun.","34_lawful, 0",34_lawful
6345,0,0,34_lawful,I pay attention to my surroundings and avoid bad influences.,"8_safe, 0",8_safe
6346,0,0,34_lawful,"I’ve worked in law enforcement, definitely law-abiding.","34_lawful, 0",34_lawful
6347,0,0,34_lawful,I prioritize safety and legality in everything I do.,"34_lawful, 0",34_lawful
6348,0,0,34_lawful,Not once. I try to set a good example for my kids.,"22_substance, 0",22_substance
6349,0,0,34_lawful,"My background is spotless, no legal infractions ever.","34_lawful, 0",34_lawful
6350,0,0,34_lawful,Absolutely not. I consider myself an upstanding citizen.,"34_lawful, 0",34_lawful
6351,0,0,34_lawful,I’m the type to return lost wallets to the police.,"34_lawful, 0",34_lawful
6352,0,0,34_lawful,Nope. I’m always aware of legal consequences.,"34_lawful, 0",34_lawful
6353,0,0,34_lawful,"No arrests, citations, or legal disputes, ever.","34_lawful, 0",34_lawful
6354,0,0,34_lawful,Not at all. I’ve lived my life by the book.,"34_lawful, 0",34_lawful
6355,0,0,34_lawful,"I work in compliance, so being law-abiding is part of my job.","34_lawful, 0",34_lawful
6356,0,0,34_lawful,I don’t associate with people who break the law.,"34_lawful, 0",34_lawful
6357,0,0,34_lawful,I live with integrity and try to make ethical decisions.,"17_problem, 0",17_problem
6358,0,0,34_lawful,Zero trouble. I’ve never even been questioned by the police.,"34_lawful, 0",34_lawful
6359,0,0,34_lawful,I’ve been part of neighborhood watch programs.,"25_community, 0",25_community
6360,0,0,34_lawful,I stay away from risky situations and bad crowds.,"9_risk, 0",9_risk
6361,0,0,34_lawful,I’ve taken courses on civic responsibility.,"25_community, 0",25_community
6362,0,0,34_lawful,"No legal issues, and I plan to keep it that way.","35_legal, 0",35_legal
6363,0,0,34_lawful,"I report illegal activity if I see it, never engage in it.","34_lawful, 0",34_lawful
6364,0,0,34_lawful,I consider myself a responsible member of society.,"34_lawful, 0",34_lawful
6365,0,0,34_lawful,I've always tried to be a responsible citizen.,"34_lawful, 0",34_lawful
6366,0,0,34_lawful,I always try to follow the law.,"34_lawful, 0",34_lawful
6367,1,1,34_lawful,"I had a speeding ticket last month, but nothing serious.","34_lawful, 1",34_lawful
6368,1,1,34_lawful,I was once cited for noise complaints in college.,"34_lawful, 1",34_lawful
6369,1,0,34_lawful,"I was stopped for shoplifting when I was a teen, but never arrested.","34_lawful, 0",34_lawful
6370,1,1,34_lawful,"I got into a verbal argument that got the cops called, but it was resolved.","8_safe, 1",8_safe
