idx,y_true,y_pred,dimension_label,response,raw
5992,0,0,32_coping,I take short breaks during work to breathe and stretch.,"16_coping, 0"
5993,0,0,32_coping,I try to focus on gratitude when I feel overwhelmed.,"16_coping, 0"
5994,0,0,32_coping,I use grounding techniques like naming 5 things I see or hear.,"16_coping, 0"
5995,0,0,32_coping,I play music on my guitar when I need to relax.,"16_coping, 0"
5996,0,0,32_coping,I practice affirmations and positive self-talk.,"16_coping, 0"
5997,0,0,32_coping,I light a candle and listen to calming music in the evening.,"16_coping, 0"
5998,0,0,32_coping,Drawing mandalas helps me refocus and feel calm.,"16_coping, 0"
5999,0,0,32_coping,I have a consistent sleep schedule that helps with stress.,"5_sleep, 0"
6000,0,0,32_coping,Sometimes I’ll watch ASMR videos to relax.,"16_coping, 0"
6001,0,0,32_coping,I practice tai chi in the mornings to start the day calmly.,"21_sports, 0"
6002,0,0,32_coping,I follow a breathing pattern of 4-7-8 to fall asleep peacefully.,"5_sleep, 0"
6003,0,0,32_coping,"I de-stress by playing slow, strategy-based video games.","16_coping, 0"
6004,0,0,32_coping,I pray or reflect spiritually when things feel heavy.,"16_coping, 0"
6005,0,0,32_coping,Massage therapy really helps my body and mind feel relaxed.,"16_coping, 0"
6006,0,0,32_coping,I try to stay present instead of worrying about the future.,"16_coping, 0"
6007,0,0,32_coping,I use coloring books to unwind at night.,"16_coping, 0"
6008,0,0,32_coping,I set limits on work hours to prevent burnout.,"5_work_dayoff, 0"
6009,0,0,32_coping,"I take ""phone-free"" time each day to recharge.","16_coping, 0"
6010,0,0,32_coping,I make time for creative writing as a calming outlet.,"11_creativity, 0"
6011,0,0,32_coping,A warm bath with essential oils helps me reset.,"16_coping, 0"
6012,0,0,32_coping,I journal three things that went well at the end of the day.,"16_coping, 0"
6013,0,0,32_coping,I give myself permission to do nothing sometimes.,"5_work_dayoff, 0"
6014,0,0,32_coping,I drink enough water and try to eat healthy to feel balanced.,"7_nutrition, 0"
6015,0,0,32_coping,I take power naps when I feel mentally drained.,"16_coping, 0"
6016,0,0,32_coping,I look through old travel photos and remember peaceful places.,"16_coping, 0"
6017,0,0,32_coping,Dancing around the house to music helps me release tension.,"16_coping, 0"
6018,0,0,32_coping,Volunteering gives me a sense of purpose and calm.,"12_community, 0"
6019,0,0,32_coping,I remind myself that this moment will pass.,"16_coping, 0"
6020,0,0,32_coping,I stay connected to friends even if I'm busy.,"13_social, 0"
6021,0,0,32_coping,Sometimes I just take five deep breaths and it helps more than I expect.,"16_coping, 0"
6022,0,0,32_coping,I keep a “calm kit” with things like lavender oil and cozy socks.,"16_coping, 0"
6023,0,0,32_coping,I use humor and laugh things off when I can.,"16_coping, 0"
6024,0,0,32_coping,I focus on one task at a time to avoid overwhelm.,"16_coping, 0"
6025,0,0,32_coping,Spending time with my cat always helps me relax.,"16_coping, 0"
6026,0,0,32_coping,I keep my environment clutter-free to reduce mental noise.,"2_house, 0"
6027,0,0,32_coping,I use visualizations like imagining I’m at the beach.,"16_coping, 0"
6028,0,0,32_coping,Sometimes I just cry it out and feel better afterward.,"16_coping, 0"
6029,0,0,32_coping,I find comfort in following a daily routine.,"16_coping, 0"
6030,1,0,32_coping,I scroll social media to distract myself when stressed.,"16_coping, 0"
6031,1,1,32_coping,"Sometimes I just sleep it off, even if it means skipping plans.","5_showup, 1"
6032,1,1,32_coping,"I eat junk food when I’m overwhelmed, even if I regret it later.","7_nutrition, 1"
6033,1,1,32_coping,I try to push through stress without really addressing it.,"16_coping, 1"
6034,1,1,32_coping,"I avoid people when I’m anxious, even if I feel lonely.","3_talk, 1"
6035,1,1,32_coping,I keep myself excessively busy so I don’t have to think.,"16_coping, 1"
6036,1,1,32_coping,Sometimes I cancel plans last minute because I feel overwhelmed.,"5_showup, 1"
6037,1,1,32_coping,I stay up late watching videos to avoid thinking about stress.,"5_sleep, 1"
6038,1,1,32_coping,I procrastinate instead of facing what’s stressing me.,"16_coping, 1"
6039,1,1,32_coping,I pretend everything is fine so I don’t have to talk about it.,"3_emo, 1"
6040,1,1,32_coping,Sometimes I lash out and then feel bad afterward.,"3_emo, 1"
6041,1,1,32_coping,I work long hours to distract myself from personal stress.,"5_work_dayoff, 1"
6042,1,1,32_coping,I take on too many tasks hoping I’ll feel more in control.,"16_coping, 1"
6043,1,1,32_coping,I replay stressful situations in my head over and over.,"16_coping, 1"
6044,1,1,32_coping,I often tell myself to just “toughen up” instead of de-stressing.,"16_coping, 1"
6045,1,1,32_coping,I isolate when I feel stressed and don’t reach out for help.,"16_coping, 1"
6046,1,1,32_coping,Sometimes I ignore stress until my body forces me to stop.,"16_coping, 1"
6047,1,1,32_coping,I drink more caffeine than usual when I’m anxious.,"16_coping, 1"
6048,1,1,32_coping,I check my email or phone constantly to feel productive.,"15_productivity, 1"
6049,1,1,32_coping,I sometimes pretend I’m not stressed even though I am.,"3_emo, 1"
6050,1,1,32_coping,I shut down emotionally when I’m overwhelmed.,"3_emo, 1"
6051,1,1,32_coping,I get very snappy or irritable under stress.,"1_mood, 1"
6052,1,1,32_coping,I binge-watch shows to feel numb.,"16_coping, 1"
6053,1,1,32_coping,I try to ignore the problem and hope it goes away.,"16_coping, 1"
6054,1,1,32_coping,I use sarcasm to hide how anxious I really am.,"3_emo, 1"
6055,1,1,32_coping,I stop eating full meals when I’m anxious.,"5_eat, 1"
6056,1,1,32_coping,Sometimes I rely too much on comfort food.,"7_nutrition, 1"
6057,1,1,32_coping,I focus on helping others so I don’t have to face my own stress.,"16_coping, 1"
6058,1,2,32_coping,I avoid sleep so I don’t have to wake up to problems.,"5_sleep, 2"
6059,1,1,32_coping,Sometimes I talk about my stress but don’t really do anything about it.,"16_coping, 1"
6060,1,1,32_coping,I tend to overthink small things when I’m anxious.,"1_mood, 1"
6061,1,1,32_coping,I replay arguments or mistakes in my mind for hours.,"16_coping, 1"
6062,1,1,32_coping,"I feel guilty taking breaks, even when I need them.","5_work_dayoff, 1"
6063,1,1,32_coping,I spend money impulsively when I’m stressed.,"6_finance, 1"
6064,1,1,32_coping,I sometimes cry in private and then pretend I’m fine.,"3_emo, 1"
6065,1,1,32_coping,I keep my stress to myself so I don’t seem like a burden.,"3_emo, 1"
6066,1,1,32_coping,Sometimes I pretend to be busy so I can be alone.,"3_talk, 1"
6067,1,1,32_coping,I try to escape by planning imaginary vacations or futures.,"16_coping, 1"
6068,1,1,32_coping,I avoid making decisions when I’m under stress.,"8_problem, 1"
6069,1,1,32_coping,I bottle things up until I explode.,"3_emo, 1"
6070,1,1,32_coping,I use humor to deflect serious conversations about stress.,"3_emo, 1"
6071,1,1,32_coping,I stay silent in conflicts even when I’m really upset.,"3_emo, 1"
6072,1,1,32_coping,I compare myself to others and feel worse.,"1_mood, 1"
6073,1,1,32_coping,I struggle to say no even when I’m overloaded.,"14_comfortable, 1"
6074,1,1,32_coping,I pick fights with loved ones when I feel overwhelmed.,"16_coping, 1"
6075,1,1,32_coping,I over-apologize when I’m stressed even if I didn’t do anything wrong.,"16_coping, 1"
6076,1,1,32_coping,I go into “robot mode” and do things on autopilot.,"16_coping, 1"
6077,1,2,32_coping,I focus only on work and ignore everything else.,"5_work_dayoff, 2"
6078,1,1,32_coping,I avoid eye contact when I’m stressed around people.,"3_talk, 1"
6079,1,1,32_coping,I tell myself I don’t deserve rest.,"16_coping, 1"
6080,1,1,32_coping,Sometimes I keep stress to myself so no one worries.,"3_emo, 1"
6081,1,1,32_coping,I use productivity to mask my anxiety.,"16_coping, 1"
6082,1,1,32_coping,I think people will judge me if they know how stressed I am.,"3_emo, 1"
6083,2,2,32_coping,I drink alcohol to calm down more often than I should.,"10_alcohol, 2"
6084,2,2,32_coping,I hurt myself when I’m too overwhelmed.,"17_sib, 2"
6085,2,2,32_coping,I stop getting out of bed for days when I’m stressed.,"16_coping, 2"
6086,2,2,32_coping,I feel numb and disconnected most of the time.,"1_mood, 2"
6087,2,2,32_coping,I scream or punch things when I get overwhelmed.,"16_coping, 2"
6088,2,2,32_coping,I’ve started missing work or school due to stress.,"5_work, 2"
6089,2,2,32_coping,I often wish I could just disappear when things get hard.,"4_safe, 2"
6090,2,2,32_coping,I can’t remember the last time I felt calm.,"1_mood, 2"
6091,2,1,32_coping,I lie about being okay because I don’t want anyone to worry.,"3_emo, 1"
6092,2,2,32_coping,I binge eat until I feel sick when I’m upset.,"5_eat, 2"
6093,2,2,32_coping,I’ve had panic attacks but don’t know what to do about them.,"1_mood, 2"
6094,2,1,32_coping,I avoid all responsibilities when I’m overwhelmed.,"16_coping, 1"
6095,2,2,32_coping,I cry multiple times a day and don’t know how to stop.,"1_mood, 2"
6096,2,2,32_coping,I feel like I'm drowning in stress with no way out.,"1_mood, 2"
6097,2,2,32_coping,I lash out violently when I’m anxious.,"4_risk, 2"
6098,2,2,32_coping,I use drugs to numb my emotions.,"10_drug, 2"
6099,2,2,32_coping,I think about hurting myself when stress gets bad.,"17_sib, 2"
6100,2,2,32_coping,I feel like there’s no point in trying to cope anymore.,"16_coping, 2"
6101,2,2,32_coping,I isolate completely and avoid all contact for days.,"3_talk, 2"
6102,2,2,32_coping,I don’t eat at all when I’m anxious or sad.,"5_eat, 2"
6103,2,2,32_coping,I pretend to be asleep so I don’t have to face people.,"3_talk, 2"
6104,2,2,32_coping,I’ve stopped caring about things that used to matter.,"1_mood, 2"
6105,2,1,32_coping,I fantasize about running away and starting over.,"4_risk, 1"
6106,2,1,32_coping,I have nightmares about stressful events repeatedly.,"5_sleep, 1"
6107,2,2,32_coping,I’ve completely stopped attending social events.,"12_community, 2"
6108,2,1,32_coping,I sometimes feel like I’m going to explode from the pressure.,"1_mood, 1"
6109,2,2,32_coping,I feel physical pain from stress but don’t seek help.,"16_coping, 2"
6110,2,2,32_coping,I’ve been skipping medications or therapy due to stress.,"1_medication, 2"
6111,2,2,32_coping,I shake uncontrollably when I’m overwhelmed.,"16_coping, 2"
6112,2,2,32_coping,I’ve blacked out from panic before.,"1_mood, 2"
6113,2,2,32_coping,I feel hopeless almost every day.,"1_mood, 2"
6114,2,1,32_coping,I’ve lost interest in personal hygiene due to stress.,"DLA_18_hygiene, 1"
6115,2,2,32_coping,I hear negative voices in my head when I’m anxious.,"1_mood, 2"
6116,2,2,32_coping,I break down crying in public and don’t know how to stop.,"1_mood, 2"
6117,2,2,32_coping,I feel like I’m constantly on the verge of a breakdown.,"1_mood, 2"
6118,2,1,32_coping,I’ve started avoiding people I love because I feel like a burden.,"13_social, 1"
6119,2,1,32_coping,I hide in bathrooms or closets to escape stressful situations.,"16_coping, 1"
6120,2,2,32_coping,I don’t trust anyone enough to talk about what I’m going through.,"3_emo, 2"
6121,2,2,32_coping,I feel completely numb and detached even during important moments.,"1_mood, 2"
6122,2,2,32_coping,I constantly think something bad is about to happen.,"1_mood, 2"
6123,2,2,32_coping,I harm myself to release emotional pain.,"17_sib, 2"
6124,2,2,32_coping,I wish I didn’t have to wake up some days.,"4_safe, 2"
6125,2,2,32_coping,I’ve stopped paying bills or managing responsibilities entirely.,"6_finance, 2"
6126,2,2,32_coping,I feel like I’m failing at everything.,"1_mood, 2"
6127,2,2,32_coping,I scream into pillows just to get through the day.,"16_coping, 2"
6128,2,2,32_coping,I feel unsafe in my own thoughts.,"4_safe, 2"
6129,2,2,32_coping,I’ve destroyed things during a breakdown.,"4_risk, 2"
6130,2,2,32_coping,I hide how bad things are from everyone.,"3_emo, 2"
6131,2,2,32_coping,I use risky behavior to feel alive.,"4_risk, 2"
6132,2,2,32_coping,I can’t focus on anything because my mind is racing.,"1_mood, 2"
6133,2,1,32_coping,I hate myself when I can’t handle stress.,"16_coping, 1"
6134,2,2,32_coping,I skip meals for days when I’m anxious.,"5_eat, 2"
6135,2,2,32_coping,I feel like I’m broken beyond repair.,"1_mood, 2"
6136,2,2,32_coping,I’ve lost the will to keep trying.,"1_mood, 2"
6137,2,2,32_coping,I don’t think anyone would notice if I disappeared.,"4_safe, 2"
6138,2,2,32_coping,I constantly think “what’s the point?”,"1_mood, 2"
6139,0,0,33_self_harm,"No, I haven’t had those urges and I feel in control of my emotions.","17_sib, 0"
6140,0,0,33_self_harm,I don’t engage in self-harming behaviors and haven’t in the past.,"17_sib, 0"
6141,0,0,33_self_harm,"Whenever I feel down, I go for a walk or call a friend instead of hurting myself.","17_sib, 0"
6142,0,0,33_self_harm,I have healthy coping mechanisms and don’t feel the need to self-harm.,"17_sib, 0"
6143,0,0,33_self_harm,"No, and I feel confident I can manage any stress that comes up.","16_coping, 0"
6144,0,0,33_self_harm,I don't think self-harming is right.,"17_sib, 0"
6145,0,0,33_self_harm,I talk things out with my support group instead of bottling it up.,"3_emo, 0"
6146,0,0,33_self_harm,"I’ve never found self-harm appealing or helpful, and I don’t plan to start.","17_sib, 0"
6147,0,0,33_self_harm,"When I get upset, I meditate or practice deep breathing instead of harming myself.","17_sib, 0"
6148,0,0,33_self_harm,I’ve built routines that help me manage stress well without hurting myself.,"16_coping, 0"
6149,0,0,33_self_harm,"No, and I’m proud of the way I manage emotional pain now.","17_sib, 0"
6150,0,0,33_self_harm,I’ve worked on my emotional regulation and don’t feel that urge anymore.,"17_sib, 0"
6151,0,0,33_self_harm,I exercise regularly and it helps me release difficult emotions safely.,"21_sports, 0"
6152,0,0,33_self_harm,My coping skills have improved a lot and I don't resort to anything harmful.,"16_coping, 0"
